                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    151,                0.71481,                0.58029,                0.94911,                 0.7645,                  0.653,                0.73323,                0.52335,                   1.06,                 1.0007,                 1.0245,               0.002642,               0.002642,               0.002642
                    152,                0.72293,                0.57309,                0.94277,                 0.7102,                0.69004,                0.72742,                0.53101,                 1.1045,                0.95113,                0.98735,              0.0025916,              0.0025916,              0.0025916
                    153,                0.73364,                0.58053,                0.94319,                0.78149,                0.70687,                0.77309,                0.57107,                0.98978,                0.90943,                0.94302,              0.0025413,              0.0025413,              0.0025413
                    154,                0.70131,                0.57338,                0.94538,                0.76574,                0.74303,                0.80839,                0.56675,                 1.0071,                0.97008,                0.95894,              0.0024909,              0.0024909,              0.0024909
                    155,                0.70479,                0.55585,                  0.928,                0.79172,                0.69738,                0.75101,                0.56135,                 1.0074,                 1.0171,                0.97776,              0.0024405,              0.0024405,              0.0024405
                    156,                0.68929,                0.53826,                0.92732,                0.68463,                0.75399,                0.74979,                0.56293,                0.99569,                0.88499,                0.99063,              0.0023901,              0.0023901,              0.0023901
                    157,                0.67362,                0.53106,                0.93328,                0.69243,                0.74185,                 0.7516,                0.55856,                0.98087,                 0.8696,                0.94714,              0.0023397,              0.0023397,              0.0023397
                    158,                0.66529,                0.53683,                0.92562,                0.68813,                 0.7412,                0.75185,                0.56491,                0.96334,                0.96294,                0.94391,              0.0022893,              0.0022893,              0.0022893
                    159,                 0.6752,                0.53489,                0.93399,                 0.7826,                0.62499,                0.72562,                 0.5327,                 1.0558,                 1.2255,                0.97614,              0.0022389,              0.0022389,              0.0022389
                    160,                0.65506,                 0.5288,                0.93086,                0.84177,                0.64293,                0.73626,                0.51338,                 1.1677,                 1.2408,                 1.0081,              0.0021886,              0.0021886,              0.0021886
                    161,                0.68241,                0.53503,                 0.9285,                0.77143,                0.69029,                 0.7416,                0.54056,                 1.0257,                  1.019,                 1.0034,              0.0021382,              0.0021382,              0.0021382
                    162,                0.66763,                0.52274,                0.92364,                0.70775,                0.68453,                0.73403,                0.55489,                 1.0093,                0.92175,                0.98478,              0.0020878,              0.0020878,              0.0020878
                    163,                0.66984,                0.54417,                0.93778,                0.70503,                0.70285,                0.71647,                0.55807,                 0.9862,                0.92847,                0.93927,              0.0020374,              0.0020374,              0.0020374
                    164,                0.68229,                 0.5511,                0.93681,                0.72549,                0.66779,                0.69431,                0.53748,                0.95845,                 1.0938,                 0.9491,               0.001987,               0.001987,               0.001987
                    165,                0.69151,                0.55115,                0.92262,                0.70236,                0.70835,                0.72059,                0.50951,                 1.0724,                 1.1364,                 1.0219,              0.0019366,              0.0019366,              0.0019366
                    166,                0.66701,                0.55098,                0.93106,                0.86654,                0.64522,                0.75086,                0.53023,                 1.0942,                 1.1589,                 1.0014,              0.0018862,              0.0018862,              0.0018862
                    167,                0.67867,                0.54207,                 0.9366,                0.80961,                0.66207,                0.75224,                0.54535,                 1.0186,                 1.0836,                0.99622,              0.0018358,              0.0018358,              0.0018358
                    168,                0.65079,                0.51899,                0.92538,                0.77064,                0.69212,                0.75236,                0.54113,                 1.0606,                 1.1697,                 1.0175,              0.0017855,              0.0017855,              0.0017855
                    169,                0.65575,                0.51652,                0.92291,                0.79569,                0.67765,                0.75151,                0.53402,                 1.0612,                 1.1996,                0.99019,              0.0017351,              0.0017351,              0.0017351
                    170,                0.64577,                0.51224,                0.91549,                0.83183,                0.72643,                0.77074,                0.56554,                0.97806,                 1.0768,                0.96471,              0.0016847,              0.0016847,              0.0016847
                    171,                0.65475,                0.52982,                0.93019,                0.78835,                0.71299,                0.74271,                0.57393,                 0.9349,                0.94423,                 0.9434,              0.0016343,              0.0016343,              0.0016343
                    172,                0.65272,                0.51355,                0.91683,                0.76014,                 0.7369,                0.77143,                0.57221,                0.91361,                 0.8397,                0.96637,              0.0015839,              0.0015839,              0.0015839
                    173,                0.62896,                0.50493,                0.91496,                0.73138,                0.75633,                0.75704,                0.56041,                0.97411,                0.92116,                0.99218,              0.0015335,              0.0015335,              0.0015335
                    174,                0.62607,                0.51142,                0.93042,                0.81879,                0.68679,                 0.7553,                0.55599,                0.98826,                 1.0967,                0.96488,              0.0014831,              0.0014831,              0.0014831
                    175,                0.64612,                0.51949,                0.92222,                0.75749,                0.66726,                0.72224,                0.54299,                0.99034,                 1.0736,                0.94752,              0.0014328,              0.0014328,              0.0014328
                    176,                0.63522,                0.50626,                0.92501,                0.74168,                0.70003,                0.75877,                0.56363,                 1.0092,                 1.0559,                0.98676,              0.0013824,              0.0013824,              0.0013824
                    177,                0.62825,                 0.5009,                0.91009,                0.71297,                0.71952,                0.74128,                0.55146,                 0.9858,                0.99524,                0.96135,               0.001332,               0.001332,               0.001332
                    178,                0.62518,                0.48709,                0.91899,                0.70347,                0.68184,                0.71048,                0.53751,                0.99049,                 1.0728,                0.96578,              0.0012816,              0.0012816,              0.0012816
                    179,                0.63198,                 0.5014,                0.91306,                0.80697,                0.64179,                0.75388,                0.55372,                0.97766,                 1.1204,                0.98293,              0.0012312,              0.0012312,              0.0012312
                    180,                0.63748,                0.50975,                  0.912,                0.78441,                0.66827,                0.74386,                0.55426,                0.97926,                 1.0261,                0.96947,              0.0011808,              0.0011808,              0.0011808
                    181,                0.63159,                0.48999,                0.91966,                0.71656,                0.71435,                0.73964,                0.53813,                 1.0003,                 1.0424,                0.96099,              0.0011304,              0.0011304,              0.0011304
                    182,                0.65263,                0.50871,                0.93728,                0.80898,                0.69988,                0.75707,                0.54409,                0.99873,                 1.0975,                0.93145,                0.00108,                0.00108,                0.00108
                    183,                0.63041,                0.49445,                 0.9252,                0.77631,                0.70356,                0.74359,                0.53415,                0.97232,                 1.0921,                0.92983,              0.0010297,              0.0010297,              0.0010297
                    184,                0.63372,                0.49798,                0.92522,                0.70518,                 0.7584,                0.75464,                0.54646,                 0.9715,                 1.0696,                0.92908,             0.00097928,             0.00097928,             0.00097928
                    185,                0.62482,                0.48871,                 0.9158,                0.71692,                0.73857,                0.76302,                0.56586,                0.95328,                  1.053,                0.92507,             0.00092889,             0.00092889,             0.00092889
                    186,                0.62995,                0.49631,                0.92013,                0.72666,                0.74607,                0.72421,                0.54226,                0.96436,                 1.0627,                0.92545,              0.0008785,              0.0008785,              0.0008785
                    187,                0.63739,                0.50529,                0.92834,                0.76203,                0.72836,                0.74593,                0.54876,                0.95724,                 1.0373,                 0.9204,             0.00082812,             0.00082812,             0.00082812
                    188,                0.61164,                0.48174,                0.91206,                0.78505,                0.69556,                0.72982,                0.55098,                0.96074,                 1.0612,                0.92172,             0.00077773,             0.00077773,             0.00077773
                    189,                0.59227,                0.46908,                 0.9197,                0.79572,                0.69556,                0.73272,                0.56927,                0.94145,                 1.0242,                0.91905,             0.00072734,             0.00072734,             0.00072734
                    190,                0.60706,                 0.4769,                   0.92,                 0.7772,                 0.6986,                0.73633,                0.56235,                0.95562,                 1.0353,                0.92437,             0.00067696,             0.00067696,             0.00067696
                    191,                0.59605,                0.44358,                0.88041,                0.77344,                 0.7011,                0.73948,                0.56441,                0.96548,                 1.0434,                0.93184,             0.00062657,             0.00062657,             0.00062657
                    192,                0.59207,                0.44072,                0.88059,                  0.811,                0.70486,                0.74478,                0.55025,                0.97343,                 1.0149,                0.94171,             0.00057618,             0.00057618,             0.00057618
                    193,                0.58759,                0.43529,                0.87903,                0.76393,                0.69556,                0.71262,                0.54086,                0.97159,                 1.0268,                0.93754,              0.0005258,              0.0005258,              0.0005258
                    194,                0.58237,                0.43226,                0.87976,                0.79884,                0.67929,                0.74579,                0.53577,                0.95919,                  1.003,                0.94632,             0.00047541,             0.00047541,             0.00047541
                    195,                0.58549,                0.42072,                0.88263,                0.75924,                0.68277,                0.74436,                0.54138,                0.97146,                 1.0449,                0.94215,             0.00042502,             0.00042502,             0.00042502
                    196,                0.58015,                0.43562,                0.87841,                0.79416,                0.66438,                0.74393,                0.54433,                0.98655,                 1.0524,                0.94773,             0.00037464,             0.00037464,             0.00037464
                    197,                 0.5804,                0.42365,                0.87822,                0.74055,                0.72164,                0.74778,                0.54361,                0.97126,                 1.0521,                0.94898,             0.00032425,             0.00032425,             0.00032425
                    198,                0.56148,                0.41351,                0.87669,                0.73174,                0.71022,                0.74225,                0.54516,                0.96544,                 1.0606,                0.94264,             0.00027387,             0.00027387,             0.00027387
                    199,                0.57663,                0.41844,                 0.8815,                0.73061,                0.68005,                0.72776,                0.54303,                0.95545,                 1.0475,                0.94045,             0.00022348,             0.00022348,             0.00022348
                    200,                0.55942,                0.41526,                0.87259,                0.73942,                0.68737,                0.73152,                0.54554,                0.95411,                 1.0319,                0.94222,             0.00017309,             0.00017309,             0.00017309
