                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    151,                0.99076,                0.87937,                0.93324,                0.93455,                0.70282,                0.82028,                0.54593,                 1.1579,                 1.1942,                 1.0022,               0.002642,               0.002642,               0.002642
                    152,                0.92542,                 0.8646,                0.93616,                0.67789,                0.69048,                0.72826,                0.48559,                 1.1934,                 1.2257,                 1.0801,              0.0025916,              0.0025916,              0.0025916
                    153,                0.94266,                0.89092,                  0.933,                0.78777,                0.66439,                0.75489,                0.48944,                 1.1514,                 1.2357,                 1.0767,              0.0025413,              0.0025413,              0.0025413
                    154,                0.97203,                0.87139,                0.92051,                0.77084,                0.66667,                0.75455,                0.49623,                 1.2249,                 1.2253,                 1.0952,              0.0024909,              0.0024909,              0.0024909
                    155,                0.97972,                0.86077,                0.93242,                0.76943,                0.66667,                0.74219,                0.48658,                 1.2301,                 1.2426,                 1.1043,              0.0024405,              0.0024405,              0.0024405
                    156,                0.99896,                0.87062,                0.93174,                0.77815,                0.65219,                0.76337,                0.50981,                 1.1859,                 1.3152,                 1.0508,              0.0023901,              0.0023901,              0.0023901
                    157,                0.99936,                0.89098,                0.89852,                0.93691,                0.63084,                0.76811,                0.52204,                 1.2089,                 1.3842,                  1.022,              0.0023397,              0.0023397,              0.0023397
                    158,                0.94178,                0.84939,                0.91208,                 0.8022,                0.70238,                0.78772,                0.54426,                 1.1463,                 1.4673,                0.99889,              0.0022893,              0.0022893,              0.0022893
                    159,                0.87676,                0.80542,                 0.9067,                0.74567,                0.65803,                0.74527,                0.53326,                 1.0963,                 1.5478,                0.98969,              0.0022389,              0.0022389,              0.0022389
                    160,                0.90151,                0.82694,                0.89891,                0.85505,                 0.5004,                0.66015,                0.50766,                 1.1029,                 1.5606,                0.98536,              0.0021886,              0.0021886,              0.0021886
                    161,                0.91958,                 0.8264,                0.93726,                0.85207,                0.50895,                0.66174,                0.50605,                 1.1114,                 1.5924,                0.99834,              0.0021382,              0.0021382,              0.0021382
                    162,                0.93872,                0.82383,                0.91977,                0.87988,                    0.5,                0.66735,                 0.5029,                 1.1299,                 1.6512,                  1.003,              0.0020878,              0.0020878,              0.0020878
                    163,                0.87708,                0.79041,                0.90812,                0.85514,                0.51285,                0.66845,                0.51791,                  1.132,                 1.5686,                  1.002,              0.0020374,              0.0020374,              0.0020374
                    164,                 0.9025,                  0.799,                0.90888,                0.68237,                0.66667,                0.71382,                0.52227,                 1.1406,                 1.4254,                 1.0217,               0.001987,               0.001987,               0.001987
                    165,                0.91282,                0.78886,                0.89029,                 0.7018,                0.69048,                0.72713,                0.50426,                 1.1861,                   1.38,                 1.0311,              0.0019366,              0.0019366,              0.0019366
                    166,                0.96673,                0.86329,                0.91731,                0.68668,                0.72619,                0.77126,                0.51837,                 1.2157,                 1.3953,                 1.0397,              0.0018862,              0.0018862,              0.0018862
                    167,                0.92263,                0.86484,                0.92626,                0.68737,                0.80952,                0.78049,                 0.5286,                 1.1984,                 1.3854,                 1.0449,              0.0018358,              0.0018358,              0.0018358
                    168,                0.89664,                0.82212,                0.90621,                0.71122,                0.67857,                0.76777,                0.51798,                 1.2647,                 1.3259,                 1.0776,              0.0017855,              0.0017855,              0.0017855
                    169,                0.90336,                0.84145,                0.90178,                0.78484,                   0.75,                 0.8181,                0.52558,                 1.2366,                 1.2716,                 1.0736,              0.0017351,              0.0017351,              0.0017351
                    170,                 0.8977,                0.83168,                0.92567,                0.77573,                0.71429,                0.78306,                0.53474,                 1.2388,                  1.209,                 1.0896,              0.0016847,              0.0016847,              0.0016847
                    171,                0.87644,                0.77918,                0.91182,                0.81468,                0.73509,                0.81729,                0.53251,                  1.246,                 1.2207,                 1.1133,              0.0016343,              0.0016343,              0.0016343
                    172,                0.88967,                0.80047,                0.90276,                  0.806,                0.70761,                0.80422,                0.54973,                 1.1967,                 1.1954,                 1.1389,              0.0015839,              0.0015839,              0.0015839
                    173,                0.84691,                0.75567,                0.89962,                0.73094,                 0.7653,                0.81551,                0.53445,                 1.1791,                 1.1917,                   1.12,              0.0015335,              0.0015335,              0.0015335
                    174,                0.79135,                0.70406,                0.88464,                0.68509,                 0.7876,                0.79915,                0.52409,                 1.1638,                 1.2091,                 1.1083,              0.0014831,              0.0014831,              0.0014831
                    175,                0.84395,                0.80943,                0.90735,                0.71549,                0.70238,                0.79534,                0.54107,                 1.1295,                 1.2046,                 1.0979,              0.0014328,              0.0014328,              0.0014328
                    176,                0.83991,                0.76887,                0.88754,                0.79841,                0.66442,                0.76219,                0.54407,                 1.1547,                 1.1722,                 1.1039,              0.0013824,              0.0013824,              0.0013824
                    177,                0.84394,                0.75713,                0.91162,                0.68587,                0.75343,                0.78469,                0.52583,                 1.1563,                 1.1324,                 1.0805,               0.001332,               0.001332,               0.001332
                    178,                0.81515,                0.76387,                0.88495,                0.88289,                0.68911,                0.78126,                0.51893,                 1.1577,                 1.1042,                 1.0284,              0.0012816,              0.0012816,              0.0012816
                    179,                0.84518,                0.75131,                0.91826,                0.66946,                0.79762,                0.79792,                0.52744,                  1.134,                 1.0956,                0.98387,              0.0012312,              0.0012312,              0.0012312
                    180,                0.88739,                0.82579,                0.90032,                0.93473,                0.64913,                0.79005,                0.51908,                 1.1735,                 1.1619,                 0.9565,              0.0011808,              0.0011808,              0.0011808
                    181,                0.82403,                0.73414,                  0.884,                0.91985,                0.65822,                0.78795,                0.52538,                 1.1779,                 1.1567,                0.95052,              0.0011304,              0.0011304,              0.0011304
                    182,                0.86423,                0.77418,                0.90226,                0.93221,                0.65918,                0.78494,                0.52187,                 1.1443,                 1.1279,                0.94751,                0.00108,                0.00108,                0.00108
                    183,                 0.8441,                0.76144,                0.89744,                0.93021,                0.66562,                0.78507,                0.54013,                 1.0917,                  1.117,                0.94109,              0.0010297,              0.0010297,              0.0010297
                    184,                0.84408,                0.74141,                0.87984,                0.93862,                0.66667,                0.79054,                0.56268,                 1.1033,                 1.1593,                0.95319,             0.00097928,             0.00097928,             0.00097928
                    185,                0.87585,                0.76573,                0.89162,                 0.9325,                0.63753,                 0.7914,                0.56828,                 1.1281,                 1.1975,                0.97305,             0.00092889,             0.00092889,             0.00092889
                    186,                 0.8744,                0.81342,                0.90408,                0.75468,                0.75728,                0.78483,                 0.5531,                 1.0994,                 1.1595,                0.98382,              0.0008785,              0.0008785,              0.0008785
                    187,                0.80309,                0.73278,                0.87973,                0.77727,                0.73374,                0.78859,                0.55661,                 1.0858,                 1.1385,                0.99402,             0.00082812,             0.00082812,             0.00082812
                    188,                0.83063,                0.74829,                0.88351,                0.94728,                0.64233,                0.79709,                0.56857,                 1.0601,                 1.1662,                0.99457,             0.00077773,             0.00077773,             0.00077773
                    189,                0.88215,                0.80904,                0.91112,                0.92298,                0.67502,                0.80246,                0.56356,                 1.0687,                 1.1691,                0.99317,             0.00072734,             0.00072734,             0.00072734
                    190,                 0.8687,                0.76948,                0.87652,                0.91395,                0.67857,                0.81177,                0.56488,                 1.0924,                 1.1702,                0.99934,             0.00067696,             0.00067696,             0.00067696
                    191,                0.91258,                0.80054,                0.87305,                0.90107,                0.67857,                 0.8037,                0.57149,                 1.0794,                  1.156,                0.99479,             0.00062657,             0.00062657,             0.00062657
                    192,                0.88495,                0.84603,                0.89461,                0.77256,                0.73782,                0.79976,                0.55163,                 1.1229,                 1.3238,                  0.996,             0.00057618,             0.00057618,             0.00057618
                    193,                0.82112,                0.65998,                 0.8321,                0.90963,                0.72541,                 0.8054,                 0.5435,                 1.1619,                 1.3743,                 1.0286,              0.0005258,              0.0005258,              0.0005258
                    194,                0.88336,                0.70597,                0.85668,                0.90417,                0.68377,                0.79135,                0.53629,                 1.1922,                 1.4122,                 1.0683,             0.00047541,             0.00047541,             0.00047541
                    195,                0.85311,                0.66232,                0.85763,                 0.8972,                0.68914,                0.78225,                0.53187,                 1.2251,                 1.4366,                 1.0948,             0.00042502,             0.00042502,             0.00042502
                    196,                0.84202,                0.66807,                0.83066,                0.90623,                0.67857,                0.78893,                0.53981,                 1.1917,                 1.3295,                 1.0873,             0.00037464,             0.00037464,             0.00037464
                    197,                0.84549,                0.68817,                0.86825,                0.88592,                0.67857,                0.80404,                0.55104,                 1.1562,                 1.2538,                 1.0654,             0.00032425,             0.00032425,             0.00032425
                    198,                0.88243,                0.69303,                0.86659,                0.87162,                0.67857,                0.80462,                0.55481,                 1.1369,                 1.1799,                 1.0701,             0.00027387,             0.00027387,             0.00027387
                    199,                0.87685,                0.67307,                0.85691,                0.81235,                0.75001,                0.80581,                0.55624,                 1.1049,                 1.1283,                 1.0482,             0.00022348,             0.00022348,             0.00022348
                    200,                  0.838,                0.66873,                0.88286,                0.85141,                 0.7619,                0.82159,                0.58305,                 1.0587,                 1.0815,                  1.022,             0.00017309,             0.00017309,             0.00017309
